Programa,id_log_view,user_log_view,Anio,Fecha,Status_pct,Horas_uso_raw,Horas_uso_ajustada,Nivel,Tipo_nivel,Area_Conocimiento,Componente_academico,ID_SIS,Es_interno
IQ512,cd0748aca16742aea6c77283,e787a33bd6ea4f8d94c0de47,2023,2023-09-25,50.0,0.66,0.66,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 35,105234,False
IQ512,148feef2af22448e8998945b,5385b7f6848147308ba6f326,2023,2023-05-21,,,,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 48,105244,False
IQ512,d0a173883066438f889b6672,dd7d5df7942948d5beb11771,2023,2023-12-30,,0.42,0.42,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Gestión de aula - i512,Componente 16,105425,False
IQ512,49ac35e2be2a45bea4f3a963,9ae5108a734a44a3b3b0a45c,2023,2023-08-29,0.0,0.14,0.14,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 2,105276,False
IQ512,1a3cd31e5b59403998fe22c2,f9da23eabcd84ae9a6c31d19,2023,2023-10-31,100.0,2.45,2.45,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 6,105471,False
IQ512,db17d4fd2a3a48bb9027b864,ebfeac2bf81d46ffa1acc1df,2023,2023-12-29,75.0,0.02,0.02,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 1,105281,False
IQ512,99127b5d0736441a84a636f2,03e0948083cf496c8409b830,2024,2024-07-30,,0.01,0.01,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 44,105487,False
IQ512,b84dfd272cf64505b97681d0,8c65783833dd4180924459e0,2023,2023-08-20,100.0,1.06,1.06,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 25,105215,False
IQ512,751afa2e98184d3fb85933f8,6ab5327c92dd4863b6ab8275,2026,2026-05-09,,0.01,0.01,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 41,105274,False
IQ512,b5965e1872db4b978314d872,77048e22c70c4334a9e4be71,2023,2023-03-26,,1.59,1.59,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 36,105299,False
IQ512,564bd7e713a34b45ab3eddc9,c3cd54892e8547f7beecdac0,2023,2023-03-09,,0.36,0.36,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 11,105453,False
IQ512,6cbe1a4b87714601ac4924fe,ea2b216a5f034a29b40d010c,2023,2023-11-01,,0.22,0.22,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 31,105223,False
IQ512,d13f52ada1744da6be624695,9304fb0da0fc4b26af6cc39e,2024,2024-05-21,75.0,0.11,0.11,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 35,105412,False
IQ512,91f579e7a02d41ccb6fef9e4,e9a2bc567b8d4d419a4e616a,2023,2023-06-11,50.0,0.43,0.43,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 14,105248,False
IQ512,9d2e5d4977d145959719ccf7,6e773ac41aea4fe5b98eba0c,2023,2023-09-07,50.0,0.39,0.39,Programa Nacional de Inducción Docente 2024,Curso/edición,Gestión de aula - i512,Componente 55,105489,False
IQ512,a88da595d762445b925369b6,c73395599d4445a6a2a4bfef,2024,2024-04-09,100.0,0.83,0.83,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 48,105469,False
IQ512,b5f67283599243f980b9dd99,0a362d417cf54e7dab6cdd00,2023,2023-10-16,100.0,0.34,0.34,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 19,105480,False
IQ512,2bb5b2ac6a9b45b5844aeaf2,84bc8a546e684c5687c661a9,2023,2023-12-12,,2.1,2.1,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 11,105428,False
IQ512,06a8531082d041c7a6012490,79f90b3590f94ab8862a51e8,2023,2023-03-30,,1.09,1.09,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 21,105205,False
IQ512,0582cad5e8cd4374bf3f8dc8,dc9add5ed8c04437af365e25,2025,2025-05-21,,0.72,0.72,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 48,105365,False
IQ512,71e14d2f0f23462d873ec942,1df7064f364c4f69a3e07067,2024,2024-09-30,50.0,0.09,0.09,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 12,105455,False
IQ512,113b012fc50940e2aacdfdd0,79f90b3590f94ab8862a51e8,2023,2023-08-26,,0.28,0.28,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 31,105205,False
IQ512,d7b54a46d6e14371bab43bf7,a1752d97d16944db859ca475,2024,2024-11-07,25.0,1.27,1.27,Programa Nacional de Inducción Docente 2024,Curso/edición,Gestión de aula - i512,Componente 5,105251,False
IQ512,90e4b025169e46109ac9983b,0dfad5ed7353466680d96d8d,2024,2024-06-09,0.0,0.03,0.03,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 22,105386,False
IQ512,ea89eaa7b71d4865accc8903,fa1c1fd9d6224fc886871f2b,2023,2023-02-20,50.0,0.85,0.85,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Bienestar socioemocional - i512,Componente 38,105210,False
IQ512,d9616aa8617240289b975deb,02c149178dab43b18f85520e,2024,2024-06-15,50.0,0.56,0.56,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 29,105181,False
IQ512,a3922a72c6c04f3a97cfee19,d3fe58ef906f423b9c61a65e,2023,2023-05-14,75.0,0.22,0.22,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 3,105289,False
IQ512,42b698339d5740dc972e1133,ebfeac2bf81d46ffa1acc1df,2024,2024-03-18,,1.02,1.02,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 9,105281,False
IQ512,f79c136da68f486b8af55205,c6416ee31cee41d9abfddc87,2025,2025-09-30,,0.26,0.26,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 57,105240,False
IQ512,117aa63690ba4ab78474624d,eaaf933775e74d558f7457e0,2022,2022-06-12,25.0,0.0,0.0,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 12,105266,False
IQ512,f79e29a738e44707804d6522,87a63a6576034f30a2ca2aa0,2026,2026-01-14,0.0,3.22,3.22,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 51,105504,False
IQ512,38ea1f8ed3be4e399aa12d57,0190c7be89ab454fa26d0681,2023,2023-05-16,,1.29,1.29,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Gestión de aula - i512,Componente 3,105300,False
IQ512,ceb7cf1997804357b011f08b,29e4c3f6d6874d1abf5a233a,2023,2023-09-24,100.0,0.3,0.3,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 44,105362,False
IQ512,2badfb661cd24b878627f588,da8f4eb7991e451faef98e65,2023,2023-06-03,25.0,0.9,0.9,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 21,105443,False
IQ512,58544ea7f9eb46a7931af6fb,8148d7ea7d3b4f1b9ade5df4,2023,2023-10-19,,0.8,0.8,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 49,105421,False
IQ512,321b138fe9934548b7b9c8e9,accb6322787d4f4aa7284f37,2023,2023-02-25,100.0,0.19,0.19,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 16,105301,False
IQ512,4e7a7a020794474a97dc5b19,10322a41c7d34bbb91a599c0,2023,2023-05-27,25.0,0.99,0.99,Programa Nacional de Inducción Docente 2024,Curso/edición,Bienestar socioemocional - i512,Componente 21,105229,False
IQ512,050d46446cce4677b0b1d0c6,02c149178dab43b18f85520e,2026,2026-01-10,0.0,0.42,0.42,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Bienestar socioemocional - i512,Componente 39,105181,False
IQ512,175013510aad4b02abec5a10,9bf8820c6be149eb8e7eafcd,2024,2024-05-20,25.0,0.62,0.62,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 56,105451,False
IQ512,4b00e02d6dcb462cac37337e,ead28e25c79f4763920a5313,2023,2023-05-30,,,,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 45,105361,False
IQ512,92781046f96b414f8586ce80,9304fb0da0fc4b26af6cc39e,2023,2023-03-10,75.0,0.03,0.03,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 52,105412,False
IQ512,60e1ba8d35974539ba8b4637,0dbbc457357f412ebd5f899c,2025,2025-05-05,50.0,0.83,0.83,Liderazgo docente - i512,Curso/edición,Bienestar socioemocional - i512,Componente 58,105235,False
IQ512,2b6c418774ee4cef8374bfb3,cc5ec518471243968b44d76b,2024,2024-11-21,0.0,0.18,0.18,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 53,105265,False
IQ512,d1b6907eae954b5d99d1880b,a5a4765354c74c4c8484b2cb,2024,2024-07-14,75.0,0.67,0.67,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 23,105388,False
IQ512,600f3e46218a462b82c7bdd3,afb11e2a8fd64c6eb4a7347a,2023,2023-10-27,,0.42,0.42,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 24,105413,False
IQ512,7bd4057333364f049a8a9157,f49d42df9e20459d95b6c638,2023,2023-05-03,100.0,0.22,0.22,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 20,105254,False
IQ512,81125ace34694d74b0dd8942,b737d77513944641945c1412,2025,2025-11-12,100.0,0.14,0.14,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 3,105186,False
IQ512,1695d133e7af4f84a9688701,cc5ec518471243968b44d76b,2023,2023-08-13,50.0,0.59,0.59,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 29,105265,False
IQ512,4a0ad397e9034586ac25ab36,9284bc01cbf74e6e83b32755,2024,2024-11-10,75.0,1.29,1.29,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 9,105327,False
IQ512,446f594f7abb4de093930666,c8f0b975ecdd4e1e88941736,2024,2024-06-06,100.0,0.06,0.06,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 12,105492,False
IQ512,d4ee37eaa91e4682b6f822be,e9a2bc567b8d4d419a4e616a,2023,2023-05-28,0.0,0.53,0.53,Programa Nacional de Inducción Docente 2024,Curso/edición,Programa Nacional de Inducción Docente,Componente 11,105248,False
IQ512,e0818ea386144a20ad43585d,dcbafb2f0d93482fb9a489d7,2023,2023-01-19,100.0,0.0,0.0,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 52,105438,False
IQ512,8a284a11a3314b5da99810a0,2f51da8f89db420faeb2beb8,2023,2023-11-12,0.0,0.0,0.0,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 22,105328,False
IQ512,337a85df75ce4442b837a825,878fe7906dbd4aa7a53de962,2024,2024-02-09,,0.01,0.01,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 4,105335,False
IQ512,c05ca809a2514e2b954f13d5,afe18387cae94f10ac7ac99b,2023,2023-11-15,75.0,0.52,0.52,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 10,105216,False
IQ512,4adb4270c4594746ae5d2ac1,0dfad5ed7353466680d96d8d,2023,2023-06-11,,0.02,0.02,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 17,105386,False
IQ512,0515b91da6d9427d81a614e2,30da5377a4434ea1ae7823d1,2023,2023-11-11,,0.01,0.01,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Programa Nacional de Inducción Docente,Componente 27,105220,False
IQ512,672e878402934ede9cac3249,e787a33bd6ea4f8d94c0de47,2022,2022-09-21,,0.3,0.3,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 9,105234,False
IQ512,a9cf6b1c279646809f52bc0f,2d38f58bc6994ecfbef0ee09,2023,2023-06-03,25.0,0.14,0.14,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Gestión de aula - i512,Componente 54,105395,False
IQ512,f6f0a78c5270437ebec92bdf,b75ef5c228a24d329f8a6f28,2022,2022-04-29,100.0,0.47,0.47,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 28,105227,False
IQ512,cc4f68190d7f4a51bd39a211,78bce0d675ec40bdba5ed449,2023,2023-09-21,75.0,0.57,0.57,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 17,105350,False
IQ512,6515d0357a1545c3a1e3aab7,2f51da8f89db420faeb2beb8,2024,2024-02-22,,0.58,0.58,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 52,105328,False
IQ512,3de697b33a1b40098fbdc0ab,f8bd01058ec24f7687709926,2023,2023-04-26,0.0,1.4,1.4,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 9,105503,False
IQ512,f829858a30c34102b9dbbf78,2ca1013a0fea4a1d8335308b,2024,2024-12-29,75.0,0.9,0.9,Programa Nacional de Inducción Docente 2024,Curso/edición,Gestión de aula - i512,Componente 52,105213,False
IQ512,54fd631ff72c4770b1b39d8b,74b9644a6001467d9530e829,2023,2023-04-02,100.0,1.2,1.2,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 49,105283,False
IQ512,7fb5a6d96f2e498ebe997179,dbf30d1d82f44993a8117167,2024,2024-07-04,,0.13,0.13,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 43,105464,False
IQ512,aea97f8624e84d83a151f497,9306d41a6f4e4252b2c3074f,2026,2026-02-04,25.0,1.76,1.76,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 14,105269,False
IQ512,5e0be956f03a45a8913bc4e3,116a93cc79584811af092901,2023,2023-04-02,0.0,0.83,0.83,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 37,105212,False
IQ512,22f8c8dafc0a416aa24592e5,2cf47bfe9cbe421387f017b0,2023,2023-04-22,0.0,1.92,1.92,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 56,105437,False
IQ512,ce9ff31060474b31a918d9ed,9304fb0da0fc4b26af6cc39e,2023,2023-03-03,0.0,0.1,0.1,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 36,105412,False
IQ512,5069d4f8ba8d4e2083cd8c1e,415994463ca44d63a6bb05b8,2024,2024-01-09,,0.15,0.15,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 12,105221,False
IQ512,d68bfb0289be42efad6d0a0b,f8454e8e12044d649df927e8,2024,2024-04-22,,0.09,0.09,Programa Nacional de Inducción Docente 2024,Curso/edición,Gestión de aula - i512,Componente 56,105304,False
IQ512,afbbe644d63948a5a31ada0c,a0782928bfea4b25a50344b8,2022,2022-12-25,75.0,0.18,0.18,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 45,105491,False
IQ512,eadf37460cc54907989e7445,7b88eae260654464869a1582,2023,2023-10-28,50.0,0.44,0.44,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 48,105291,False
IQ512,d02099f26cb74f3ea2e1d719,14fbf55857cd46808fc013c3,2023,2023-11-28,50.0,0.15,0.15,Liderazgo docente - i512,Curso/edición,Gestión de aula - i512,Componente 23,105214,False
IQ512,c319cbfa0f834171a5a15229,be430629430f473593b6ce21,2024,2024-08-28,100.0,0.08,0.08,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 36,105219,False
IQ512,978ef2800ea94311ba8ba53e,0584bd68b35245949e4d9e03,2024,2024-11-02,0.0,0.06,0.06,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 39,105486,False
IQ512,0a11754437a7449bbbe2063c,9284bc01cbf74e6e83b32755,2024,2024-07-09,25.0,1.61,1.61,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 42,105327,False
IQ512,fbee99931c6b41aaaf27239b,f9da23eabcd84ae9a6c31d19,2024,2024-04-04,25.0,0.2,0.2,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 29,105471,False
IQ512,199425aa6206408cbd21405e,74b9644a6001467d9530e829,2023,2023-08-27,0.0,0.05,0.05,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 42,105283,False
IQ512,a1bf88e16846469ebd760696,7c97c1011d2c47459f4fdafd,2024,2024-11-18,0.0,0.37,0.37,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Gestión de aula - i512,Componente 43,105403,False
IQ512,728198662a294abd990953f1,f8454e8e12044d649df927e8,2023,2023-12-29,75.0,0.05,0.05,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 26,105304,False
IQ512,db261f3c0e0d4ac995e18502,aab7ebc80c134d8998f5414f,2023,2023-05-08,50.0,0.44,0.44,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 43,105343,False
IQ512,42ae4b6b631946ecab6366da,a70a29c511f8494a86fd6308,2024,2024-01-27,75.0,1.34,1.34,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 4,105202,False
IQ512,537549b7cc7046d4a6c196d2,3428be60ae7742178dc6c7b5,2023,2023-11-15,25.0,1.04,1.04,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Bienestar socioemocional - i512,Componente 44,105484,False
IQ512,41df6cdfe1874f7e9a93811f,a1752d97d16944db859ca475,2023,2023-07-26,,0.43,0.43,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 52,105251,False
IQ512,6cd4b724f458460d9a736c5c,5178575c252d488398975cfd,2025,2025-12-16,25.0,0.26,0.26,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 7,105465,False
IQ512,2839a30e51484a95abd3b409,2c5128f884c94d33abeba8fb,2022,2022-10-29,100.0,0.2,0.2,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 49,105352,False
IQ512,90785d5f1ec94f9daabdaf00,63611ab7ed0a4909925eb8ea,2023,2023-07-10,50.0,0.03,0.03,Programa Nacional de Inducción Docente,Curso/edición,Gestión de aula - i512,Componente 27,105193,False
IQ512,7ac57915d8b34174b24b0fcd,9284bc01cbf74e6e83b32755,2025,2025-08-16,25.0,,,Programa Nacional de Inducción Docente,Curso/edición,Bienestar socioemocional - i512,Componente 10,105327,False
IQ512,9cdb433f8e394cd79a4eadb2,ead28e25c79f4763920a5313,2026,2026-03-29,25.0,2.35,2.35,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Bienestar socioemocional - i512,Componente 16,105361,False
IQ512,e7474da41edb4eb6a76f1fa8,149e0e0a2e1747fdac1861ac,2025,2025-02-09,100.0,1.47,1.47,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Gestión de aula - i512,Componente 5,105348,False
IQ512,bcb88c3536f24de2b4adf97c,87a63a6576034f30a2ca2aa0,2023,2023-12-25,,0.71,0.71,Programa Nacional de Inducción Docente 2024,Curso/edición,Programa Nacional de Inducción Docente,Componente 38,105504,False
IQ512,4376c3588c80479ba16f9826,9d75fc29e5864ce98f59de4a,2023,2023-07-29,,0.5,0.5,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 32,105303,False
IQ512,076970359d5142b1a57199f3,12733ae4d9de48f9b9b5b82a,2023,2023-01-02,,0.61,0.61,Programa Nacional de Inducción Docente - Profundización,Curso/edición,Gestión de aula - i512,Componente 30,105243,False
IQ512,135136fc76f149038d407722,ebfeac2bf81d46ffa1acc1df,2023,2023-08-29,25.0,0.3,0.3,Programa Nacional de Inducción Docente,Curso/edición,Programa Nacional de Inducción Docente,Componente 28,105281,False
